82,34
82,36
82,38
82,40
82,42
82,44
82,46
82,48
82,50
83,53
83,53
82,54
82,56
82,58
82,59
82,61
82,63
82,64
82,66
82,68
82,68
82,69
82,71
82,73
82,74
82,76
82,78
82,79
82,81
82,83
82,83
81,84
81,85
81,87
81,88
81,90
81,91
81,93
81,94
81,96
-1,-1
50,71
51,72
52,73
53,74
54,75
55,77
56,78
57,79
58,80
60,82
-1,-1
108,63
106,64
105,66
103,67
102,69
100,70
99,72
97,73
96,75
95,77
-1,-1
39,115
40,114
42,114
44,114
46,113
47,113
49,113
51,112
53,112
55,112
55,112
56,111
58,111
59,111
61,110
62,110
64,110
65,109
67,109
69,109
69,109
70,108
72,108
74,107
75,107
77,106
79,106
80,105
82,105
84,105
84,105
85,104
87,103
89,103
90,102
92,102
94,101
95,101
97,100
99,100
99,100
100,99
102,99
103,99
105,99
106,99
108,99
109,99
111,99
113,99
-1,-1
71,126
69,128
68,130
67,132
66,134
65,137
64,139
63,141
62,143
61,146
61,146
60,147
59,148
58,150
57,151
56,153
55,154
54,156
53,157
52,159
52,159
51,160
50,161
49,163
48,164
47,165
46,167
45,168
44,169
43,171
43,171
41,172
40,173
39,175
38,176
37,177
36,179
35,180
34,181
33,183
33,183
32,183
31,184
30,185
29,186
28,187
27,188
26,189
25,190
24,191
-1,-1
87,134
86,136
86,138
86,141
86,143
86,145
86,148
86,150
86,152
86,155
86,155
86,156
86,158
87,160
87,162
87,163
88,165
88,167
88,169
89,171
89,171
88,172
88,174
87,176
87,178
86,179
86,181
85,183
85,185
85,187
85,187
87,184
89,181
91,179
93,176
96,174
98,171
100,169
102,166
105,164
-1,-1
133,51
132,53
131,55
131,57
130,59
130,61
129,63
129,65
128,67
128,69
128,69
127,70
127,71
127,72
126,73
126,75
126,76
125,77
125,78
125,80
-1,-1
149,50
150,49
152,48
154,48
156,47
157,47
159,46
161,46
163,45
165,45
165,45
166,44
168,44
170,44
171,43
173,43
175,43
176,42
178,42
180,42
180,42
181,41
183,41
185,41
187,40
188,40
190,40
192,39
194,39
196,39
196,39
197,39
199,39
201,40
202,40
204,41
206,41
207,42
209,42
211,43
211,43
211,43
212,44
213,45
214,45
215,46
216,47
217,47
218,48
219,49
219,49
217,50
215,52
214,53
212,55
211,56
209,58
208,59
206,61
205,63
-1,-1
146,93
148,92
150,92
153,92
155,91
157,91
160,91
162,90
164,90
167,90
167,90
168,89
170,88
172,88
173,87
175,87
177,86
178,86
180,85
182,85
182,85
183,84
184,84
186,84
187,84
189,83
190,83
192,83
193,83
195,83
-1,-1
164,71
163,72
162,74
161,75
160,77
159,78
158,80
157,81
156,83
155,85
155,85
154,87
153,89
153,91
152,93
152,96
151,98
151,100
150,102
150,105
150,105
149,106
148,107
147,109
146,110
146,112
145,113
144,115
143,116
143,118
143,118
142,119
142,121
142,122
141,124
141,125
141,127
140,128
140,130
140,132
140,132
141,132
143,132
145,132
147,132
148,133
150,133
152,133
154,133
156,134
156,134
157,133
158,133
160,133
161,132
163,132
164,132
166,131
167,131
169,131
169,131
170,130
172,130
174,130
176,129
178,129
180,129
182,128
184,128
186,128
186,128
187,127
189,127
191,127
192,126
194,126
196,126
197,125
199,125
201,125
201,125
202,125
203,125
204,125
205,125
207,125
208,125
209,125
210,125
212,125
-1,-1
122,174
123,173
125,173
127,173
129,173
130,172
132,172
134,172
136,172
138,172
138,172
139,171
141,171
143,171
144,170
146,170
148,170
149,169
151,169
153,169
153,169
154,168
156,168
158,168
159,168
161,167
163,167
164,167
166,167
168,167
168,167
169,166
171,166
173,166
174,166
176,165
178,165
179,165
181,165
183,165
183,165
184,164
186,164
188,164
190,163
191,163
193,163
195,162
197,162
199,162
199,162
200,161
202,161
204,161
205,161
207,161
209,161
210,161
212,161
214,161
214,161
215,161
216,161
218,161
219,161
221,162
222,162
224,162
225,162
227,163
-1,-1
173,115
173,117
173,120
173,123
173,126
173,129
173,132
173,135
173,138
174,141
174,141
174,142
174,143
174,145
174,146
174,148
174,149
174,151
174,152
174,154
174,154
174,156
174,158
174,161
174,163
174,165
174,168
174,170
174,172
174,175
174,175
173,176
173,177
173,178
173,179
173,181
173,182
173,183
173,184
173,186
173,186
172,187
172,189
172,191
172,193
172,194
172,196
172,198
172,200
172,202
172,202
171,203
171,205
171,207
171,208
171,210
171,212
171,213
171,215
171,217
171,217
171,218
171,219
172,221
172,222
172,223
173,225
173,226
173,227
174,229
-1,-1
