71,53
72,54
73,55
74,57
75,58
76,60
77,61
78,63
79,64
81,66
-1,-1
36,105
38,104
41,104
43,103
46,103
48,102
51,102
53,101
56,101
59,101
59,101
60,100
62,100
64,99
65,99
67,98
69,98
70,97
72,97
74,97
74,97
75,96
77,96
78,96
80,95
81,95
83,95
84,94
86,94
88,94
88,94
89,94
90,94
91,94
92,94
94,94
95,94
96,94
97,94
99,94
-1,-1
79,113
78,115
78,117
78,119
77,121
77,123
77,125
76,127
76,129
76,132
76,132
75,133
74,135
74,137
73,139
72,140
72,142
71,144
70,146
70,148
70,148
69,149
68,151
67,153
66,155
65,156
64,158
63,160
62,162
62,164
62,164
60,165
59,166
58,167
57,168
56,170
55,171
54,172
53,173
52,175
52,175
50,176
49,177
48,178
46,179
45,180
44,181
42,182
41,183
40,185
40,185
38,185
37,186
36,187
35,187
33,188
32,189
31,189
30,190
29,191
-1,-1
47,139
48,140
49,141
50,143
51,144
53,145
54,147
55,148
56,149
58,151
58,151
59,152
61,154
63,155
65,157
66,158
68,160
70,161
72,163
74,165
74,165
74,166
75,167
76,168
77,169
77,170
78,171
79,172
80,173
81,175
-1,-1
119,77
121,76
123,76
125,75
127,75
130,74
132,74
134,73
136,73
139,73
139,73
140,72
141,72
142,72
143,72
144,71
145,71
146,71
147,71
149,71
-1,-1
111,111
113,110
115,110
117,110
119,109
122,109
124,109
126,108
128,108
131,108
131,108
132,107
134,107
136,107
137,106
139,106
141,106
142,105
144,105
146,105
146,105
147,104
149,104
151,103
152,103
154,102
156,102
157,101
159,101
161,101
161,101
162,100
164,100
166,99
167,99
169,98
171,98
172,97
174,97
176,97
176,97
177,96
179,96
181,95
182,95
184,94
186,94
187,93
189,93
191,93
191,93
192,92
193,92
194,92
195,92
197,92
198,92
199,92
200,92
202,92
-1,-1
134,124
134,126
134,128
134,130
134,132
134,134
134,136
134,138
134,140
135,142
135,142
135,143
135,145
135,147
135,149
135,150
135,152
135,154
135,156
135,158
135,158
134,159
134,161
134,163
134,164
134,166
134,168
134,169
134,171
134,173
-1,-1
152,143
153,142
155,142
157,142
158,142
160,142
162,142
163,142
165,142
167,142
-1,-1
103,142
103,143
104,145
104,147
105,148
105,150
106,152
106,153
107,155
108,157
108,157
108,158
108,160
108,162
108,163
108,165
108,167
108,168
108,170
109,172
109,172
109,173
109,174
109,175
109,176
109,178
109,179
109,180
109,181
110,183
-1,-1
93,199
95,198
97,197
100,197
102,196
104,195
107,195
109,194
111,193
114,193
114,193
115,192
117,191
119,190
121,189
123,189
125,188
127,187
129,186
131,186
131,186
132,185
134,184
136,184
137,183
139,183
141,182
142,182
144,181
146,181
146,181
147,180
149,179
150,179
152,178
153,177
155,177
156,176
158,175
160,175
160,175
161,174
162,174
163,173
164,173
165,172
166,172
167,171
168,171
170,171
-1,-1
160,24
160,25
160,27
161,29
161,31
162,33
162,35
163,37
163,39
164,41
164,41
164,42
164,44
164,46
164,48
164,49
164,51
164,53
164,55
165,57
165,57
165,58
165,60
165,62
165,63
166,65
166,67
166,68
166,70
167,72
167,72
167,73
167,75
167,77
167,78
168,80
168,82
168,83
168,85
169,87
169,87
169,89
169,91
170,94
170,96
171,99
171,101
172,104
172,106
173,109
173,109
173,110
173,112
174,114
174,116
174,117
175,119
175,121
175,123
176,125
176,125
176,127
177,129
178,131
178,133
179,135
180,137
180,139
181,141
182,144
182,144
182,146
183,148
184,150
185,152
185,155
186,157
187,159
188,161
189,164
189,164
189,166
190,168
191,170
192,172
193,174
194,176
195,178
196,180
197,182
197,182
198,183
199,185
200,187
201,189
203,191
204,193
205,195
206,197
208,199
208,199
209,200
211,201
212,203
214,204
215,206
217,207
218,209
220,210
222,212
222,212
223,211
224,211
225,211
226,211
227,211
228,211
229,211
230,211
232,211
232,211
232,207
233,204
233,201
234,198
234,195
235,192
235,189
236,186
237,183
-1,-1
198,60
198,60
199,61
200,62
202,63
203,64
204,65
206,66
207,67
208,68
210,69
-1,-1
